Year,Rank,Title,Studio,Worldwide,Domestic,Overseas,Category,Link
2000,187,Groove,Sony,1.2,1.1,0.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=groove.htm
2000,188,The Cup,FL,1.1,1.1,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cupthe.htm
2000,189,The Taste of Others,Mira.,1.0,8.9,1.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tasteofothers.htm
2000,190,Simpatico,FL,9.3,9.3,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=simpatico.htm
2000,191,The Yards,Mira.,8.9,8.9,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=yardsthe.htm
2000,192,Kadosh,Kino,7.4,7.4,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kadosh.htm
2000,193,The Claim,MGM,6.7,6.7,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=claim.htm
2000,194,Love  Sex,Lions,5.4,5.4,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=loveandsex.htm
2000,195,The Five Senses,FL,5.0,5.0,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fivesenses.htm
2000,196,Joe Gould's Secret,USA,4.7,4.7,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=joegouldssecret.htm
2000,197,Rififi (re-issue),Rialto,4.6,4.6,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rififi00.htm
2000,198,8 1/2 Women,Lions,4.2,4.2,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=812women.htm
2000,199,Baise-Moi,Wins.,4.2,4.2,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=baise-moi.htm
2000,200,An Affair of Love,FL,3.6,3.6,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=affairoflife.htm
2001,1,Harry Potter and the Sorcerer's Stone,WB,974.8,317.6,657.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=harrypotter.htm
2001,2,The Lord of the Rings: The Fellowship of the Ring,NL,869.3,313.4,556.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fellowshipofthering.htm
2001,3,"Monsters, Inc.",BV,543.4,255.9,287.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=monstersinc.htm
2001,4,Shrek,DW,484.4,267.7,216.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shrek.htm
2001,5,Ocean's Eleven,WB,450.7,183.4,267.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=oceanseleven.htm
2001,6,Pearl Harbor,BV,449.2,198.5,250.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pearlharbor.htm
2001,7,The Mummy Returns,Uni.,433.0,202.0,231.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mummyreturns.htm
2001,8,Jurassic Park III,Uni.,368.8,181.2,187.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jurassicpark3.htm
2001,9,Planet of the Apes (2001),Fox,362.2,180.0,182.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=planetoftheapes01.htm
2001,10,Hannibal,MGM,351.7,165.1,186.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hannibal.htm
2001,11,Rush Hour 2,NL,347.3,226.2,121.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rushhour2.htm
2001,12,A Beautiful Mind,Uni.,313.5,170.7,142.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=beautifulmind.htm
2001,13,American Pie 2,Uni.,287.6,145.1,142.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=americanpie2.htm
2001,14,Bridget Jones's Diary,Mira.,281.9,71.5,210.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brpage=intl&country=CH&idgetjonessdiary.htm
2001,15,Lara Croft: Tomb Raider,Par.,274.7,131.2,143.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tombrapage=intl&country=CH&ider.htm
2001,16,A.I. Artificial Intelligence,WB,235.9,78.6,157.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ai.htm
2001,17,The Others,Mira.,209.9,96.5,113.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=others.htm
2001,18,The Fast and the Furious,Uni.,207.3,144.5,62.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fastandfurious.htm
2001,19,Vanilla Sky,Par.,203.4,100.6,102.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=vanillasky.htm
2001,20,Cats  Dogs,WB,200.7,93.4,107.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=catsanddogs.htm
2001,21,Atlantis: The Lost Empire,BV,186.1,84.1,102.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=atlantis.htm
2001,22,Moulin Rouge!,Fox,179.2,57.4,121.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=moulinrouge.htm
2001,23,Dr. Dolittle 2,Fox,176.1,113.0,63.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=drdolittle2.htm
2001,24,Amelie,Mira.,173.9,33.2,140.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=amelie.htm
2001,25,Black Hawk Down,SonR,173.0,108.6,64.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blackhawkdown.htm
2001,26,The Princess Diaries,BV,165.3,108.2,57.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=princessdiaries.htm
2001,27,Spy Kids,Mira.,147.9,112.7,35.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spykpage=intl&country=CH&ids.htm
2001,28,The Mexican,DW,147.8,66.8,81.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mexican.htm
2001,29,Swordfish,WB,147.1,69.8,77.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=swordfish.htm
2001,30,Spy Game,Uni.,143.0,62.4,80.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spygame.htm
2001,31,Legally Blonde,MGM,141.8,96.5,45.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=legallyblonde.htm
2001,32,Scary Movie 2,Mira.,141.2,71.3,69.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=scarymovie2.htm
2001,33,Shallow Hal,Fox,141.1,70.8,70.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shallowhal.htm
2001,34,America's Sweethearts,SonR,138.2,93.6,44.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=americassweethearts.htm
2001,35,Save the Last Dance,Par.,131.7,91.1,40.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=savethelastdance.htm
2001,36,A Knight's Tale,Sony,117.5,56.6,60.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=aknightstale.htm
2001,37,The Score,Par.,113.6,71.1,42.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=score.htm
2001,38,Along Came a Spider,Par.,105.2,74.1,31.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alongcameasppage=intl&country=CH&ider.htm
2001,39,Training Day,WB,104.9,76.6,28.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=trainingday.htm
2001,40,Jimmy Neutron: Boy Genius,Par.,103.0,80.9,22.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jimmyneutron.htm
2001,41,Don't Say a Word,Fox,100.0,55.0,45.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dontsayaword.htm
2001,42,Evolution,DW,98.4,38.3,60.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=evolution.htm
2001,43,I Am Sam,NL,97.8,40.3,57.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=iamsam.htm
2001,44,Enemy at the Gates,Par.,97.0,51.4,45.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=enemyatthegates.htm
2001,45,The Wedding Planner,Sony,94.7,60.4,34.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=weddingplanner.htm
2001,46,Behind Enemy Lines,Fox,91.8,58.9,32.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=behindenemylines.htm
2001,47,Gosford Park,USA,87.8,41.3,46.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=gosfordpark.htm
2001,48,Ali,Sony,87.7,58.2,29.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ali.htm
2001,49,Rat Race,Par.,85.5,56.6,28.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ratrace.htm
2001,50,Final Fantasy: The Spirits Within,Sony,85.1,32.1,53.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=finalfantasy.htm
2001,51,The Animal,SonR,84.8,57.7,27.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=animal.htm
2001,52,Blow,NL,83.3,53.0,30.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blow.htm
2001,53,Exit Wounds,WB,80.0,51.8,28.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=exitwounds.htm
2001,54,Serendipity,Mira.,77.5,50.3,27.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=serendipity.htm
2001,55,Kate and Leopold,Mira.,76.0,47.1,28.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kateandleopold.htm
2001,56,From Hell,Fox,74.6,31.6,43.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fromhell.htm
2001,57,The One,SonR,72.7,43.9,28.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=theone.htm
2001,58,The Royal Tenenbaums,BV,71.4,52.4,19.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=royaltenenbaums.htm
2001,59,Down to Earth,Par.,71.2,64.2,7.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=downtoearth.htm
2001,60,Thirteen Ghosts,WB,68.5,41.9,26.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=thirteenghosts.htm
2001,61,Pokemon 3: The Movie,WB,68.4,17.1,51.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pokemon3.htm
2001,62,Bandits,MGM,67.6,41.6,26.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bandits.htm
2001,63,Not Another Teen Movie,Sony,66.5,38.3,28.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=notanotherteenmovie.htm
2001,64,Sweet November,WB,65.8,25.3,40.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sweetnovember.htm
2001,65,K-PAX,Uni.,65.0,50.3,14.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=k-pax.htm
2001,66,Kiss of the Dragon,Fox,64.4,36.8,27.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kissofthedragon.htm
2001,67,Captain Corelli's Mandolin,Uni.,62.1,25.5,36.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=captaincorellismandolin.htm
2001,68,Zoolander,Par.,60.8,45.2,15.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zoolander.htm
2001,69,Les Rivieres Pourpres (The Crimson Rivers),TriS,60.1,6.0,59.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lesrivierespourpres.htm
2001,70,Jeepers Creepers,UA,59.2,37.9,21.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jeeperscreepers.htm
2001,71,Heartbreakers,MGM,57.8,40.3,17.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=heartbreakers.htm
2001,72,15 Minutes,NL,56.4,24.4,32.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=15minutes.htm
2001,73,Driven,WB,54.7,32.7,22.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=driven.htm
2001,74,Domestic Disturbance,Par.,54.2,45.2,9.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=domesticdistrubance.htm
2001,75,The Closet (Le Placard),Mira.,50.1,6.7,43.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=closet.htm
2001,76,Monster's Ball,Lions,44.9,31.3,13.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=monstersball.htm
2001,77,Recess: School's Out,BV,44.5,36.7,7.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=recessschoolsout.htm
2001,78,Hardball,Par.,44.1,40.2,3.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hardball.htm
2001,79,In the Bedroom,Mira.,43.4,35.9,7.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=inthebedroom.htm
2001,80,See Spot Run,WB,43.1,33.4,9.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=seespotrun.htm
2001,81,Black Knight,Fox,40.0,33.4,6.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blackknight.htm
2001,82,Memento,NM,39.7,25.5,14.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=memento.htm
2001,83,Crocodile Dundee in Los Angeles,Par.,39.4,25.6,13.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=crocodiledundeeinla.htm
2001,84,Haunted Castle (IMAX),NWav,39.1,13.7,25.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hauntedcastleimax.htm
2001,85,Someone Like You,Fox,38.7,27.3,11.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=someonelikeyou.htm
2001,86,What's the Worst That Could Happen?,MGM,38.5,32.3,6.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=whatstheworstthatcouldhappen.htm
2001,87,The Majestic,WB,37.3,27.8,9.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=majestic.htm
2001,88,Valentine,WB,36.7,20.4,16.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=valentine.htm
2001,89,Joy Ride,Fox,36.6,22.0,14.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=joyrpage=intl&country=CH&ide.htm
2001,90,Riding in Cars with Boys,Sony,35.7,30.2,5.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rpage=intl&country=CH&idingincarswithboys.htm
2001,91,Original Sin,MGM,35.4,16.5,18.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=originalsin.htm
2001,92,The Musketeer,Uni.,34.6,27.1,7.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=musketeer.htm
2001,93,Jay and Silent Bob Strike Back,Mira.,33.8,30.1,3.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jayandthesilentbobstrikeback.htm
2001,94,Double Take,BV,31.6,29.8,1.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=doubletake.htm
2001,95,How High,Uni.,31.3,31.2,1.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=howhigh.htm
2001,96,Joe Dirt,Sony,31.0,27.1,3.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=joedirt.htm
2001,97,Hearts in Atlantis,WB,30.9,24.2,6.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=heartsinatlantis.htm
2001,98,Angel Eyes,WB,29.7,24.2,5.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=angeleyes.htm
2001,99,The Pledge,WB,29.4,19.7,9.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pledge.htm
2001,100,Baby Boy,Sony,29.4,28.7,6.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=babyboy.htm
2001,101,Heist,WB,28.5,23.5,5.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=heist.htm
2001,102,The Tailor of Panama,Sony,28.0,13.7,14.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tailorofpanama.htm
2001,103,The Brothers,SGem,28.0,27.5,5.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brothers.htm
2001,104,The Last Castle,DW,27.6,18.2,9.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lastcastle.htm
2001,105,Saving Silverman,Sony,26.1,19.4,6.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=savingsilverman.htm
2001,106,Corky Romano,BV,25.3,24.0,1.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=corkycomano.htm
2001,107,The Shipping News,Mira.,24.7,11.4,13.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shippingnews.htm
2001,108,Joe Somebody,Fox,24.5,22.8,1.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=joesomebody.htm
2001,109,Life as a House,NL,23.9,15.7,8.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lifeasahouse.htm
2001,110,The Glass House,Sony,23.6,18.2,5.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=glasshouse.htm
2001,111,Tomcats,SonR,23.4,13.6,9.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tomcats.htm
2001,112,Kingdom Come,FoxS,23.4,23.2,1.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kingdomcome.htm
2001,113,Two Can Play That Game,SGem,22.4,22.2,1.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=twocanplaythatgame.htm
2001,114,Amores Perros,Lions,20.9,5.4,15.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=amoresperros.htm
2001,115,Mulholland Drive,Uni.,20.1,7.2,12.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mulhollanddrive.htm
2001,116,Himalaya,Kino,20.0,2.5,17.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=himalaya.htm
2001,117,crazy/beautiful,BV,19.9,16.9,3.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=crazybeautiful.htm
2001,118,Get Over It,Mira.,19.9,11.6,8.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=getoverit.htm
2001,119,Summer Catch,WB,19.8,19.8,0.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=summercatch.htm
2001,120,Shackleton's Antarctic Adventure (IMAX),WGB.,19.6,15.6,4.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shackeltonimax.htm
2001,121,Rock Star,WB,19.3,17.0,2.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rockstar.htm
2001,122,O,Lions,19.2,16.0,3.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=o.htm
2001,123,The Man Who Wasn't There,USA,18.9,7.5,11.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=manwhowasntthere.htm
2001,124,The Curse of the Jade Scorpion,DW,18.9,7.5,11.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=curseofthejadescorpion.htm
2001,125,3000 Miles to Graceland,WB,18.7,15.7,3.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=3000milestograceland.htm
2001,126,Max Keeble's Big Move,BV,18.6,17.3,1.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=maxkeeblesbigmove.htm
2001,127,Antitrust,MGM,18.2,11.3,6.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=antitrust.htm
2001,128,Sugar  Spice,NL,16.9,13.3,3.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=suguarandspice.htm
2001,129,The Dish,WB,16.6,2.6,14.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dish.htm
2001,130,Just Visiting,BV,16.2,4.8,11.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=justvisiting.htm
2001,131,Iris,Mira.,16.2,5.6,10.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=iris.htm
2001,132,Lantana,Lions,15.7,4.6,11.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lantana.htm
2001,133,With a Friend Like Harry,Mira.,15.5,3.8,11.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=withafriendlikeharry.htm
2001,134,Brother,SPC,15.3,4.5,14.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brother.htm
2001,135,Josie and the Pussycats,Uni.,14.9,14.3,6.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=josieandthepussycats.htm
2001,136,Out Cold,BV,14.8,13.9,8.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=outcold.htm
2001,137,Together,IFC,14.6,1.0,13.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=together.htm
2001,138,Freddy Got Fingered,Fox,14.3,14.3,0.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=freddygotfingered.htm
2001,139,Osmosis Jones,WB,14.0,13.6,4.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=osmosisjones.htm
2001,140,John Carpenter's Ghosts of Mars,SGem,14.0,8.7,5.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ghostsofmars.htm
2001,141,American Outlaws,WB,13.7,13.3,3.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=americanoutlaws.htm
